label,text
ham,"বকুল, অতিরিক্ত টিনি গ্রহণে মেদ বাহুল্য, ডায়াবেটিস, ক্যান্সার, ইদরোগ, ফ্যাটি লিভার, ক্যালার, ইনসুলিন প্রতিরোধ ইত্যাদি রোগের ঝুঁকি বেড়ে যায়। টিনি পরিমিত মাত্রায় গ্রহণ করুন, সুখ্যাস্থ্য বজায় রাখুন-বিএফএসএ"
ham,"হ্যালো, ওষুধ খেয়েছো? সময়মতো খাবে কিন্তু।"
ham,foodpanda-তে ৫ ও ৬ ডিসেম্বর 'AMEX200' ব্যবহার করে উপভোগ করুন 4701 টাকা পর্যন্ত সাশ্রয়। শর্ত প্রযোজ্য। বিস্তারিত www.cbl.fyi/f15
ham,"লিজা, সেলে অনেক ছাড় আছে। চলো যাই।"
ham,"বস, মিটিংটা কয়টায়? আমি রেডি আছি। - রাহিম"
ham,"চম্পা, আজ অনেক গরম। এসি চালাতে হবে।"
ham,"শুভ বিকাল, জুতার দাম কত? দেখে আসো একটু।"
ham,আপনার সার্ভিস রিকোয়েস্ট নম্বর 40907। দয়া করে এটি শুধুমাত্র বিকাশ গ্রাহক সেবা এর বিকাশ কাস্টমার সার্ভিস এক্সিকিউটিভ অথবা livechat.bkash.com ছাড়া অন্য কারো সাথে শেয়ার করবেন না।
ham,বৃষ্টি হচ্ছে। ছাতা নিয়ে বের হবে। - পলাশ
spam,একাউন্ট পুনরুদ্ধারের আবেদন করুন। ভিজিট: bit.ly/88941
spam,আপনার মোবাইল নম্বর আইবিবিএল লটারিতে বিজয়ী হয়েছে! 200000 টাকা জিতেছেন। কল করুন: 01619980125
ham,"আপনি 17989 থেকে 72.00 টাকা পেয়েছেন। ফি 0.00 টাকা। ব্যালেন্স 11,53190.48 টাকা। TrxID A195382372 at 19/11/72914 12:00"
ham,"৫,94068 ডলার এনডোর্স করে উপভোগ করুন ৫,71406 পর্যন্ত বোনাস এক্স আর পয়েন্টস ! বিস্তা: www.cbl.fyi/ec25"
spam,নতুন ডিভাইস থেকে লগইন চেষ্টা করা হয়েছে। নিরাপত্তা যাচাই: bit.ly/17605
ham,ভর্তি পরীক্ষার যাতায়াতের বাস টিকেট কাটতে ক্লিক: bdtickets.com কল 57653
ham,ফোনটা হ্যাং করছে। রিস্টার্ট দিতে হবে। - বকুল
ham,তুই কি আজকে ক্লাসে এসেছিলি? নোটস দিতে পারবি? - তিশা
spam,৩০-৭০% ছাড় 10% ক্যাশব্যাক রিয়েলেস সেল আজই শেষ* রকমারি - bit.ly/28499
ham,বিরিয়ানি খাবে? আমি অর্ডার দিচ্ছি। ঠিক আছে।
spam,আপনার লোন আবেদন অনুমোদিত। 25000 টাকা পাবেন: bit.ly/21535
ham,ভর্তি পরীক্ষার যাতায়াতের বাস টিকেট কাটতে ক্লিক: bdtickets.com কল 38449
ham,"নগদ থেকে জিপি নম্বরে ১১৮টাকা রিচার্জে ১১৮টাকা ক্যাশব্যাক,সাথে ১২জিবি ৮দিন। ৪ নভেম্বর বিকাল ৪টা-রাত ১২টা,নিয়েতে ১ম জন। ডায়াল *8949#"
ham,"লিজা, বস, কাল অফিসে আসবো না। ডাক্তারের অ্যাপয়েন্টমেন্ট আছে।"
spam,কুইজে অংশ নিয়ে ল্যাপটপ জিতুন। রেজিস্টার: bit.ly/50677
spam,একাউন্ট স্থায়ীভাবে বন্ধ হতে পারে: bit.ly/65454
spam,রোহিঙ্গা শিবিরে সাহায্য পাঠান। দান: 01802835284
ham,"শিমুল, কিরে, কেমন চলছে লাইফ? অনেকদিন তো দেখা নেই।"
ham,নতুন রেস্টুরেন্ট খুলেছে। একদিন চলো। টাটা।
spam,ঘরে বসে মাসে 200000 টাকা আয়। কোন বিনিয়োগ লাগবে না। হোয়াটসঅ্যাপ: 01636091900
spam,ঈজি ফ্যাশনে নতুন ডিজাইনের ঈদ কালেকশন সকাল শাখায় bit.ly/56205
spam,আপনি লাকি ড্রতে নির্বাচিত হয়েছেন। 5000000 টাকা জিতেছেন! দাবি: bit.ly/90437
ham,আপনার JBPLC একাউন্ট *49147 এ বরিশাল কর্পোরেট থেকে 26279.00 টাকা জমা হয়েছে at 06 Aug 25 13:39:33 ব্যালেন্স 78113 টাকা।
ham,"সালাম, ভাষা শহীদ দিবসের শ্রদ্ধাঞ্জলি।"
ham,"প্রিয় মহোদয়, আপনার SMS Alert মোবাইল নম্বর 88271 থেকে 91273 এ পরিবর্তন করা হয়েছে জনতা ব্যাংক পিএলসি তে। এখন থেকে নতুন নম্বরে SMS পাবেন। ধন্যবাদ।"
ham,"শিউলি, বাইরে থেকে খাবার অর্ডার দেবো? তুমি কি খাবে?"
ham,TRUST MONEY Txn 50.00 টাকা DEBIT AC No 90912***29977 13/12/37061 04:04 ব্যালেন্স 60782.14 টাকা Email notification পেতে - t.tblbd.com/email
ham,"ধামাকা বোনাস অফার ৩০জিবি ৩০দিন ৪০০টাকায়।নিতে ১৭ মার্চ এর মধ্যে ডায়াল *95249*62130#, mygp.li/mo"
ham,চাবি ভিতরে ফেলে রেখে দরজা বন্ধ হয়ে গেছে। - বিপুল
ham,পানির বোতল নিয়ে আসবে। খুব তেষ্টা লেগেছে। ঠিক আছে।
ham,"আপনার OTP হলো 6073। এটি ৩ মিনিট বৈধ থাকবে। কখনো OTP, PIN, CVV, Expiry Date এবং Password কারো সাথে শেয়ার করবেন না। TBL-Digital Banking."
